expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER12178,EVER,2012,1,2,N Col-NE Ridge,,,,Germany,Ralf Arnold,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/20,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC,ABC,C1,C2,C3,Smt(20/05)",,,Monterosa Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462490
EVER12179,EVER,2012,1,2,N Col-NE Ridge,,,,Spain,Juan Jose Polo Carbayo,Spanish Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/20,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,1,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,ABC,C1,C2,C3,Smt(20/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462490
EVER12180,EVER,2012,1,1,S Col-SE Ridge,,,,China,Ha Wen-Yi,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/19,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,4,3,1,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2(07/05,6450m),C3,C4,Smt(19/05)",,,Mountain Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12181,EVER,2012,1,1,S Col-SE Ridge,,,,Bangladesh,Mohammad Abdul Mohit,Bangladeshi Everest Expedition 2012,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Tengboche->Pheriche->Gorakshep,2012/4/15,2012/5/19,,34,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04,5300m),C1(26/04,5900m),C2(27/04,6200m),C3(16/05,7300m),C4(17/05,7900m),Smt(19/05)",,,World Summit Explorer,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12182,EVER,2012,1,1,S Col-SE Ridge,,,,Nepal,Man Bahadur Khatri,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2012/4/15,2012/5/19,1130,34,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04,5300m),C1(26/04,5900m),C2(27/04,6200m),C3(16/05,7300m),C4(17/05,7900m),Smt(19/05)",,,World Summit Explorer,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12183,EVER,2012,1,1,S Col-SE Ridge,,,,USA,Jeff Reynolds,S2 Mountaineering Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2012/4/6,2012/5/19,0800,43,49,2012/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,4,4,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04,5330m),C1(14/04,6100m),C2(15/04,6550m),C3(01/05,7160m),C4(18/05,7950m),Smt(19/05)",,,Himalayan Windhorse Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12184,EVER,2012,1,1,S Col-SE Ridge,,,,USA,"Charles Lalonde, Robert McDonald",,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2012/4/6,2012/5/19,0715,43,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04,5330m),C1(6100m),C2(19/04,6500m),C3(7100m),C4(18/05,7950m),Smt(19/05)",,,High Altitude Dreams?,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12185,EVER,2012,1,1,S Col-SE Ridge,,,,Japan,Koichi Oyama,Saitama-ken Sangaku Renmei,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/25,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(25/05)",,,Numbur Himal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462495
EVER12186,EVER,2012,1,1,S Col-SE Ridge,,,,Nepal,Jagannath Timilsina,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/19,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,1,1,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(19/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12188,EVER,2012,1,2,N Col-NE Ridge,,,,China,Wangchen Sonam,Holy Mountain Adventure 2012 Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/19,0540,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,18,13,0,28,21,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Smt(19/05),,,Holy Mountain Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12189,EVER,2012,1,2,N Col-NE Ridge,,,,China,Dong Fan,China University of Geosciences (Wuhan),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2012/5/19,0601,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,22,4,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Smt(19/05),,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER12191,EVER,2012,1,2,N Col-NE Ridge,,,,Canada,Sam Wyatt,Canadians on Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2012/4/17,2012/5/19,0600,32,35,2012/5/22,1,,8850,FALSE,FALSE,FALSE,0,0,2,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(17/04),ABC(6400m),C1(7000m),C2(17/05,7775m),C3(18/05,8300m),Smt(19/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462489
EVER13101,EVER,2013,1,1,S Col-SE Ridge,,,,Nepal,"Dawa Steven Sherpa, Asian Trekking Staff",Asian Trekking Eco-Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Argentina, Austria, Brazil, Canada, India, Norway, Poland, UK, USA",,2013/4/14,2013/5/18,0845,34,44,2013/5/28,1,,8850,FALSE,FALSE,FALSE,0,0,21,14,0,20,16,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5350m),C1(6000m),C2(6400m),C3(7300m),C4(7900m),Smt(18-19,21-22/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462854
EVER13102,EVER,2013,1,2,N Col-NE Ridge,,,,USA,"Dawes Eddy, Asian Trekking Staff",Asian Trekking International Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, China, Japan",Kodari->Nyalam->Tingri,2013/4/15,2013/5/19,0500,34,41,2013/5/26,1,,8850,FALSE,FALSE,FALSE,0,0,4,2,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04,5100m),ABC(19/04,6400m),C1(04/05,7000m),C2(17/05,7700m),C3(18/05,8300m),Smt(19-20/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13103,EVER,2013,1,1,S Col-SE Ridge,,,,Nepal,Sherpa Rope-Fixing & Icefall Team,Sherpa Rope-Fixing & Icefall Team,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2013/5/10,1140,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,0,0,0,16,13,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Smt(10/05),,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2462846
EVER13104,EVER,2013,1,2,N Col-NE Ridge,,,,Mexico,David Liano,Double Summit to Everest (S & N),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Kodari->Nyalam->Tingri,2013/5/13,2013/5/19,0436,6,8,2013/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Everest south side (EVER-131-05),"BC(13/05,5100m),ABC(14/05,6492m),C1(15/05,7000m),C2(17/05,7700m),C3(18/05,8300m),Smt(19/05)",,1st person to climb Everest from two different sides in one season,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13105,EVER,2013,1,1,S Col-SE Ridge,,,,Mexico,David Liano,Double Summit to Everest (S & N),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Khumbu Valley,2013/4/12,2013/5/11,0805,29,30,2013/5/12,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lobuje East and Everest north side (EVER-131-04),"BC(12/04,5350m),C1(19/04,6000m),C2(23/04,6400m),C3(29/04,7300m),C4(10/05,7900m),Smt(11/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462847
EVER13106,EVER,2013,1,1,S Col-SE Ridge,,,,India,Umesh Zirpe,Giripremi Lhotse Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/12,2013/5/17,0745,35,39,2013/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,5,3,0,5,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-131-02),"BC(12/04,5350m),C1(23/04,6100m),C2(28/04,6500m),C3(14/05,7000m),C4(15/05,7900m),Smt(17/05)",,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,,2462853
EVER13109,EVER,2013,1,1,S Col-SE Ridge,,,,New Zealand,Dean Staples,Adventure Consultants Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, Austria, Iceland, Sweden, USA, Venezuela",Pangboche->Island Peak,2013/4/14,2013/5/19,0130,35,40,2013/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,14,11,0,24,24,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-131-28),"BC(14/04,5350m),C1(24/04,6000m),C2(25/05,6400m),C3(16/05,7200m),C4,17/05,8000m),Smt(19-21/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13111,EVER,2013,1,2,N Col-NE Ridge,,,,China,Wangchen Sonam,Holy Mountain Adventure Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2013/5/10,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,25,8,0,29,21,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Smt(10,17/05)",,,Holy Mountain Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2462846
EVER13112,EVER,2013,1,1,S Col-SE Ridge,,,,S Africa,Ronnie Muhl,South Africa/USA Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"France, India, USA",,2013/4/11,2013/5/17,0800,36,43,2013/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,5,3,0,6,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(11/04,5350m),C1(24/04,6000m),C2(25/04,6400m),C3(01/05,7300m),C4(15/05,7900m),Smt(17,21-22/05)",,,Dream Himalaya Adventures (Dawa from Arun Treks),TRUE,TRUE,FALSE,FALSE,FALSE,,2462853
EVER13113,EVER,2013,1,1,S Col-SE Ridge,,,,UK,Tim Mosedale,Tim Mosedale's Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, France, Macedonia",Pokalde,2013/4/20,2013/5/13,0530,23,35,2013/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,7,5,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/04,5350m),C1(24/04,6050m),C2(26/04,6400m),C3(10/05,7300m),C4(11/05,7900m),Smt(13,19,23/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462849
EVER13114,EVER,2013,1,1,S Col-SE Ridge,,,,Spain,Carlos Pauner,Spanish Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Andorra,Lukla->Namche->Pangboche,2013/4/15,2013/5/22,0430,37,40,2013/5/25,1,,8850,FALSE,FALSE,FALSE,3,0,3,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04,5350m),C2(22/04,6400m),C3(04/05,7300m),C4(31/05,7900m),Smt(22/05)",Slight frostbite to Martinez,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462858
EVER13115,EVER,2013,1,1,S Col-SE Ridge,,,,USA,Bill Crouse,USA-India Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,India,Lukla->Namche->Pangboche,2013/4/22,2013/5/19,0440,27,30,2013/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(22/04,5350m),C1(26/04,6000m),C2(28/04,6400m),C3(17/05,7300m),C4(18/05,7900m),Smt(19/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13116,EVER,2013,1,1,S Col-SE Ridge,,,,Argentina,Ursula Diaz,Seven Summit Treks Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche,2013/4/9,2013/5/18,0540,39,41,2013/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5350m),C1(30/04,6000m),C2(01/05,6400m),C3(16/05,7300m),C4(17/05,7900m),Smt(18/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462854
EVER13117,EVER,2013,1,1,S Col-SE Ridge,,,,S Korea,Woo Seok-Ju,Seven Summit Treks Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/9,2013/5/20,1020,41,45,2013/5/24,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5350m),C2(03/05,6400m),C3(04/05,7300m),C4(19/05,7900m),Smt(20/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462856
EVER13118,EVER,2013,1,1,S Col-SE Ridge,,,,Portugal,Maria Do Ceu Da Conceicao,Maria Do Ceu Da Conceicao Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,India,,2013/4/10,2013/5/21,0930,41,44,2013/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5350m),C1(6000m),C2(27/04,6400m),C3(19/05,7300m),C4(20/05,7900m),Smt(21/05)",,1st Portuguese woman,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462857
EVER13119,EVER,2013,1,1,S Col-SE Ridge,,,,China,Zhang Wei,Yang's Explorer Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/19,2013/5/19,0515,30,32,2013/5/21,1,,8850,FALSE,FALSE,FALSE,0,0,11,9,0,12,8,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-131-08),"BC(19/04,5350m),C1(26/04,6000m),C2(27/04,6400m),C3(17/05,7300m),C4(18/05,7900m),Smt(19/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13121,EVER,2013,1,1,S Col-SE Ridge,,,,Japan,Naoko Watanabe,Seven Summit Treks Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/13,2013/5/18,0630,35,41,2013/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5350m),C1(26/04,6000m),C2(27/04,6400m),C3(16/05,7300m),C4(17/05,7900m),Smt(18/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462854
EVER13122,EVER,2013,1,1,S Col-SE Ridge,,,,Pakistan,Mirza Ali Baig,Indo-Pak Gender Equality Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,India,Lukla->Namche->Pangboche,2013/4/9,2013/5/19,0740,40,44,2013/5/23,1,,8850,FALSE,FALSE,FALSE,3,0,5,4,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5340m),C2(27/04,6400m),C3(17/05,7300m),C4(18/05,7900m),Smt(19,21/05)",,1st twin sisters to summit Everest?,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13126,EVER,2013,1,1,S Col-SE Ridge,,,,India,Neeraj Rana,The Lawrence School (Sanawar) Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/18,2013/5/21,0426,33,38,2013/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,8,6,0,8,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lobuje East on 2 May (2 members),"BC(18/04,5350m),C1(16/05,6100m),C2(17/05,6550m),C3(19/05,7000m),C4(20/05,7900m),Smt(21/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462857
EVER13128,EVER,2013,1,2,N Col-NE Ridge,,,,UK,Paul Noble,Adventure Peaks Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Ireland,,2013/4/13,2013/5/22,0600,39,43,2013/5/26,1,,8850,FALSE,FALSE,FALSE,3,0,11,8,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5250m),ABC(20/04,6400m),C1(04/05,7000m),C2(20/05,7700m),C3(21/05,8300m),Smt(22/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462858
EVER13130,EVER,2013,1,1,S Col-SE Ridge,,,,Malaysia,Siti Hanisah Sharudin,Felda Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2013/5/21,0831,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,7,7,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Smt(21,23/05)",,,Ever Quest Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2462857
EVER13131,EVER,2013,1,1,S Col-SE Ridge,,,,India,Ravindra Kumar,Indian Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/17,2013/5/19,,32,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,1,1,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(17/04),C1,C2,C3,C4,Smt(19/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13132,EVER,2013,1,1,S Col-SE Ridge,,,,India,Somit Joshi,SSB (Border Police Force) Mount Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/15,2013/5/21,0945,36,42,2013/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,10,5,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04,5350m),C1(27/04,6000m),C2(28/04,6500m),C3(09/05,7200m),C4(20/05,7900m),Smt(21/05)",Snowblindness for Negi and Chandola,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2462857
EVER13133,EVER,2013,1,1,S Col-SE Ridge,,,,S Korea,Kim Chang-Ho,Korean Dream Everest-Lhotse Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/20,2013/5/20,0650,30,33,2013/5/23,1,,8850,FALSE,FALSE,FALSE,0,0,7,4,1,4,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/04,5360m),C2(27/04,6450m),C3(04/05,7080m),C4(19/05,7090m),Smt(20/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462856
EVER13134,EVER,2013,1,1,S Col-SE Ridge,,,,Bangladesh,Mohammad Khaled Hossain,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2013/5/20,1030,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,1,1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Smt(20/05),,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462856
EVER13135,EVER,2013,1,2,N Col-NE Ridge,,,,Ecuador,Ivan Vallejo,Ecuadorian Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Kodari->Nyalam->Tingri,2013/4/15,2013/5/25,0830,40,43,2013/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,5,3,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(15/04,5200m),ABC(20/04,6400m),C1(01/05,7000m),C2(05/05,7800m),C3(24/05,8300m),Smt(25/05)",,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2462861
EVER13136,EVER,2013,1,1,S Col-SE Ridge,,,,USA,Damian Benegas,Benegas Brothers Expeditions (BBE) Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Argentina, Brazil",,2013/4/13,2013/5/23,0515,40,43,2013/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,3,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5350m),C1(21/04,6000m),C2(23/04,6400m),C3(21/05,7300m),C4(22/05,7900m),Smt(23/05)",,,High Altitude Dreams,TRUE,TRUE,FALSE,FALSE,FALSE,,2462859
EVER13137,EVER,2013,1,1,S Col-SE Ridge,,,,Japan,Yuki Inayoshi,,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2013/5/19,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Smt(19/05),,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13138,EVER,2013,1,1,S Col-SE Ridge,,,,India,Surjit Singh Leishangthem,1st Northeast India Top of the World Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche,2013/3/27,2013/5/17,0800,51,57,2013/5/23,1,,8850,FALSE,FALSE,FALSE,4,0,14,11,0,15,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/03,5350m),C1(19/04,6000m),C2(29/04,6400m),C3(30/04,7300m),C4(16/05,7900m),Smt(17-19,24/05)",,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2462853
EVER13139,EVER,2013,1,2,N Col-NE Ridge,,,,Canada,Monique Richard,Friendship Everest Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Ireland, Norway, USA",Kodari->Nyalam->Tingri,2013/4/19,2013/5/19,0700,30,34,2013/5/23,1,,8850,FALSE,FALSE,FALSE,3,0,4,2,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(19/04,5200m),ABC(20/04,6400m),C1(01/05,7000m),C2(17/05,7700m),C3(18/05,8300m),Smt(19/05)",,,Himalayan Human Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13140,EVER,2013,1,1,S Col-SE Ridge,,,,India,Prem Kumar Singh,Indian Everest-Lhotse Expedition 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2013/4/11,2013/5/19,0710,38,41,2013/5/22,1,,8850,FALSE,FALSE,FALSE,0,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Attempted Lhotse (LHOT-131-29),"BC(11/04,5300m),C1(16/04,6000m),C2(21/04,6400m),C3(7200m),C4(18/05,7950m),Smt(19/05)",,,7 Summits Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2462855
EVER13141,EVER,2013,1,1,S Col-SE Ridge,,,,UK,Henry Todd,Himalayan Guides Everest 2013,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Germany, USA",Lukla->Namche->Pangboche,2013/4/14,2013/5/13,0600,29,31,2013/5/15,2,,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5350m),C1(24/04,6050m),C2(25/04,6400m),C3(10/05,7300m),C4(11/05,7900m),Smt(13/05)",Proudlock slight frostbite,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2462849
